;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
404;CCDSG;D6;JN-F;0.6212529530123022;0.6809891832300298;0.23400216431284257;0.10699945566605548;0.2009266617617099;0.06824043602629853
405;CCDSG;D7;JN-F;0.43426583355981035;0.3378643338962638;0.08795456534850174;0.08184862893725199;0.0667358882843502;0.02010598042113981
406;CCDSG;D8;JN-F;0.4420534566553046;0.3632023350891928;0.13498341691559868;0.0774563640153327;0.07834908102645355;0.03281471788748051
407;CCDSG;D9;JN-F;0.13530520979318025;0.21557929874051301;0.08697390717373323;0.012991682472142503;0.06279903420515341;0.022835833145107003
408;CCDSG;E2;JN-F;0.13098521942525823;0.10858271803035686;0.036693505921438725;0.026858427086654976;0.023373921712239582;0.00746478299164718
409;CCDSG;E3;JN-F;0.4519236437972631;0.33427764932418014;0.03712376341588489;0.11131587644823554;0.0765515109038407;0.013387995782622945
410;CCDSG;E4;JN-F;0.06621022032952296;0.0534883479139101;0.14244228636000514;0.0044152223063704645;0.014419953568992701;0.029506363295643778
411;CCDSG;E5;JN-F;0.9046186732120962;0.9090110197236801;0.5090667821254656;0.16865318108037486;0.29306928154562606;0.14299319174284297
412;CCDSG;E6;JN-F;0.04365367197879083;0.0436425475930339;0.025129267010946577;0.0023360133441397393;0.0035877876541241496;0.0017419585835636339
413;CCDSG;E7;JN-F;0.617514349594988;0.530206850095104;0.19902163964581937;0.11207326253255208;0.12434022172508326;0.04903195612554918
414;CCDSG;E8;JN-F;0.5895856686598469;0.47138408959439926;0.17113894868734597;0.10568849732275723;0.09818074059864831;0.03907992131585707
415;CCDSG;E9;JN-F;0.05402097177728231;0.06576632660909057;0.03268776919197804;0.004095600846132724;0.012608344322429493;0.005106902176560729
416;CCDSG;F2;JN-F;0.4263253097632154;0.35416020110435065;0.13023823061160608;0.10185340310440583;0.10557654763565583;0.04278823956340349
417;CCDSG;F3;JN-F;0.12126820971654141;0.10944385004609053;0.21224662079934556;0.015111443136825043;0.03994823637462798;0.05139568441308815
418;CCDSG;F4;JN-F;0.15845014867017698;0.23510187233428062;0.05062352590172415;0.02193597114545688;0.0798886011517237;0.018659673850822883
419;CCDSG;F5;JN-F;0.5791605743203145;0.5810929820642587;0.332783278757543;0.10651717759043722;0.1841916627083776;0.09116092777035945
420;CCDSG;F6;JN-F;0.09694789165275668;0.09777766695997073;0.05796341809539455;0.012024790791967829;0.020941355871775792;0.010541470413035006
421;CCDSG;F7;JN-F;0.40567274393108754;0.36521928927063585;0.11336469464270497;0.07245738057592829;0.08751621376089498;0.029351889681653913
422;CCDSG;F8;JN-F;0.4026561682612998;0.36281018780898855;0.14302783190335014;0.06756820159704507;0.08459178552605938;0.03336391319223002
423;CCDSG;F9;JN-F;0.2098212668819248;0.2992306016735153;0.14485117127300437;0.024778422314563845;0.09014081198071676;0.038892672445768675
424;CCDSG;G2;JN-F;0.1664845219170736;0.17454370437139471;0.18204555210620263;0.027340480259486606;0.06685183432096797;0.05091075940467333
425;CCDSG;G3;JN-F;0.3415820168690509;0.21804863057492163;0.07033340721822222;0.08157407453541313;0.039312920602811434;0.015978754783163265
426;CCDSG;G4;JN-F;0.22901316860428994;0.13371005340607023;0.029769461517795345;0.047999963738750706;0.01409669906374008;0.004065135168650794
427;CCDSG;G5;JN-F;0.3626407615067974;0.3645405112018043;0.21184688011384906;0.06469449759070295;0.11255076574900794;0.055890453105070154
428;CCDSG;G6;JN-F;0.14219141850257258;0.14297699315390153;0.08203207241666226;0.02040741935608879;0.03502025301494296;0.01715643227505846
429;CCDSG;G7;JN-F;0.21055582361757902;0.18189917535254752;0.050337503457259285;0.035931939711105795;0.03731896709692992;0.01050578007081739
430;CCDSG;G8;JN-F;0.4293547116052401;0.37149872034935894;0.14733637094045718;0.07507199657206633;0.08661348857576885;0.03603549879424426
431;CCDSG;G9;JN-F;0.2520360575453456;0.3386651881020519;0.07228520130767951;0.03262502103706066;0.09116436186290923;0.0199140345428536
432;CCDSG;H2;JN-F;0.11384221929048438;0.13969306148844152;0.03816382173239901;0.02022941745057398;0.050217141910475126;0.01250078888977466
433;CCDSG;H3;JN-F;0.08410508160426211;0.06417292043412495;0.07616239805597967;0.011014700476544785;0.010073568815547052;0.013318258618551588
434;CCDSG;H4;JN-F;0.6349578067551154;0.6433401675549174;0.049222781292757964;0.13315148905020993;0.18785724942646329;0.02561865047532685
435;CCDSG;H5;JN-F;0.21945800925886394;0.22018046136043282;0.12521927923052317;0.036875969158008254;0.06354648996642928;0.030942583840990825
436;CCDSG;H6;JN-F;0.30047355303234474;0.3022541653206463;0.17699461613118583;0.051602716078293295;0.09012754271630527;0.0449401613265749
437;CCDSG;H7;JN-F;0.4404760863391346;0.3951181156392235;0.15803212715800205;0.08166016040205144;0.10187935342594069;0.04126355437194409
438;CCDSG;H8;JN-F;0.42780565905741724;0.37019934823081896;0.1399439014161723;0.0757059456269487;0.08601369014402636;0.034499672264739226
439;CCDSG;H9;JN-F;0.14417470355949438;0.23373993676356578;0.042354232549790226;0.015310620504712302;0.06741346847983985;0.013175843253968254
440;CCDSG;I2;JN-F;0.2346218353259599;0.2187779821265662;0.22985716118732782;0.04336672413105867;0.07912823943053784;0.06279393064191822
441;CCDSG;I3;JN-F;0.3739866243056183;0.46916427560491825;0.0601317493152407;0.07117879093369119;0.16236704439262684;0.027898412172486182
442;CCDSG;I4;JN-F;0.3220447854272148;0.2048394047860357;0.16644077515038747;0.06715020246786865;0.042397894826876066;0.03670126294332837
443;CCDSG;I5;JN-F;0.11874382914816577;0.11932752137408084;0.07030233936824025;0.017135109760863982;0.0295370711761267;0.014737023247612847
444;CCDSG;I6;JN-F;0.507045128051193;0.5082142331113888;0.2925787670073736;0.08739929891227324;0.15183425868719883;0.07504659985739087
445;CCDSG;I7;JN-F;0.22909380287954395;0.1804438812955497;0.04148610168312571;0.04146859651249823;0.032125269744942245;0.007775840845778415
446;CCDSG;I8;JN-F;0.15299031299942004;0.13303459877718757;0.03790109621132194;0.023862202962239582;0.024542378189882724;0.006589461346061862
447;CCDSG;I9;JN-F;0.2144100698037969;0.34202091722709066;0.06195448920707647;0.023923030515917303;0.09735595287919856;0.02033467195471939
448;CCDSG;J2;JN-F;0.3128632889467938;0.4072503052384042;0.23724017353031124;0.054539098761249294;0.1687293366239725;0.0814395480685764
