;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
1250;SCK100;A3;SPD33;0.304264245066317;0.34388599674554693;0.0850472909810531;1162.5262287334594;2223.288752362949;720.6531190926275
1251;SCK100;A4;SPD33;0.24023499604648432;0.27417446513671156;0.18238125925527401;872.3898865784499;2008.0822306238185;1186.3298676748582
1252;SCK100;A5;SPD33;0.2595858965992672;0.2571131264878818;0.19786135604808613;1006.930293005671;1818.4265122873346;1212.6436672967864
1253;SCK100;A6;SPD33;0.39795145849228875;0.29433641635811325;0.12189259817997228;1800.3298676748582;1493.508388468809;743.9658553875237
1254;SCK100;B1;SPD33;0.6610511953392659;0.6060350471691242;0.22890505064112268;2581.8317580340263;3416.281427221172;1471.7232986767485
1255;SCK100;B2;SPD33;0.6232291605099253;0.5971318791499467;0.22457844863943865;2441.7405482041586;3552.398865784499;1494.1129489603024
1256;SCK100;B3;SPD33;0.642162108283136;0.5987356473384816;0.2476496297093734;2610.0685255198487;3640.4352551984875;1648.4319470699434
1257;SCK100;B4;SPD33;0.0680086815841968;0.05936760067485948;0.021329433897694622;283.29702268431004;331.2459829867675;142.07088846880907
1258;SCK100;B5;SPD33;0.05913939034234061;0.058744490813998886;0.021848917929578212;239.48534971644614;369.1001890359168;153.5647448015123
1259;SCK100;B6;SPD33;0.06374615142478118;0.05885283958139762;0.02750531742024622;259.0366257088847;360.0725425330813;177.64083175803404
1260;SCK100;C1;SPD33;0.7638433749098752;0.6735322077929174;0.2016426032425251;3136.2069943289225;3680.3712192816633;1382.6573724007562
1261;SCK100;C2;SPD33;0.5614328727747729;0.4879019446496729;0.10780514151722452;2381.2449196597354;2628.232277882798;824.8285680529301
1262;SCK100;C3;SPD33;0.4246567927688716;0.35728057564791776;0.05745256574878267;1862.73511342155;1851.8218336483933;480.3842155009452
1263;SCK100;C4;SPD33;0.201769411598362;0.15941506472297337;0.02805494287971227;907.8813799621928;780.3771266540642;216.19896030245746
1264;SCK100;C5;SPD33;0.07282951725705272;0.06346054041001402;0.017470841784731784;301.7696124763705;338.02055765595463;119.06379962192817
1265;SCK100;C6;SPD33;0.05419427925141464;0.0504347712346896;0.020202618183357546;212.73227788279772;290.44659735349717;128.72873345935727
1266;SCK100;D1;SPD33;0.8686679562709618;0.8120219355979745;0.30837057549778635;3435.189508506616;4765.991020793951;2041.9280482041588
1267;SCK100;D2;SPD33;0.7734940635335275;0.7253740716551229;0.27602429832952124;3114.8544423440453;4321.622400756144;1843.7377126654064
1268;SCK100;D3;SPD33;0.48414339985520327;0.45450835172723153;0.17519187436863892;1951.0068525519848;2717.647448015123;1163.719281663516
1269;SCK100;D4;SPD33;0.27250362783237275;0.25559704468403915;0.09916225337129662;1116.639413988658;1551.1072778827977;667.9418714555766
1270;SCK100;D5;SPD33;0.1437413707726312;0.13482437809011238;0.05211389218210265;589.2459829867674;813.6161389413988;350.7609877126654
1271;SCK100;D6;SPD33;0.0640188647285898;0.05996692296148894;0.023373505198854203;257.9593572778828;356.13610586011345;154.12287334593572
1272;SCK100;E1;SPD33;0.9572701908006753;0.8962558550864896;0.34619264744828193;3814.1372873345936;5301.225897920605;2303.3253780718337
1273;SCK100;E2;SPD33;0.6133837326569648;0.5754982254479639;0.2220691082998079;2479.4102079395084;3460.7334593572778;1490.9900756143668
1274;SCK100;E3;SPD33;0.37639605816689903;0.3531472192675293;0.1353912123882104;1526.2386578449905;2128.6114130434785;911.8804347826087
1275;SCK100;E4;SPD33;0.2043701153955786;0.19179223191415395;0.07421323788819985;832.6398865784499;1161.6766304347825;501.4483695652174
