;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
279;CCDSG;I9;SPD30;0.23558825059594027;0.36889877561022166;0.13383703916506245;0.18829520714482756;0.4090920794814234;0.18813551189733635
280;CCDSG;J2;SPD30;0.3551075227521485;0.4626236870210362;0.4832172635365015;0.2981905656526916;0.5135359225034571;0.5073926988333339
281;CCDSG;J3;SPD30;0.5459667776539697;0.4741462095973685;0.08584180020191894;0.6100668725176616;0.3542664716117583;0.11098439319135185
282;CCDSG;J4;SPD30;0.15823291332712816;0.21306972016438702;0.42469407977502494;0.11690307740742602;0.28362129307746325;0.4267111122593641
283;CCDSG;J5;SPD30;0.061334151444813266;0.06164281439747755;0.06436849554492526;0.053430075096986177;0.05490817128746595;0.055671816171257014
284;CCDSG;J6;SPD30;0.8011473641085411;0.8025124330208744;0.8200335685103183;0.8396051742366986;0.8486605554810774;0.8570611612856661
285;CCDSG;J7;SPD30;0.45547348172131025;0.3741446336452306;0.22169565370113303;0.5448561692230544;0.31104690133895474;0.22756487936987158
286;CCDSG;J8;SPD30;0.49861729112295117;0.42077562232019516;0.24038359647218524;0.5903332755637914;0.35263199581529414;0.25486418422571044
287;CCDSG;J9;SPD30;0.41245060390173566;0.36133089030259186;0.11949265651431067;0.46988890814540285;0.2867917283210155;0.12250465144985395
288;CCDSG;K2;SPD30;0.7988642438575263;0.7440800932906511;0.5641292634800197;0.815427339076788;0.6573699325302945;0.5547150753725568
289;CCDSG;K3;SPD30;0.752703162670476;0.832541596289058;0.7674490927315624;0.7149078233974848;0.8606658361813048;0.8022597618933379
290;CCDSG;K4;SPD30;0.7529619712576112;0.7255037483975042;0.8218250425454765;0.7730936307541797;0.7342857326775653;0.8083452977194465
291;CCDSG;K5;SPD30;0.649248402506745;0.7049957800763351;0.8328051898527317;0.6402551328579823;0.7847748019807383;0.8614019676955423
292;CCDSG;K6;SPD30;0.4869067891193086;0.4865637319868209;0.49949104196101074;0.5002576555752565;0.501635455362438;0.5068282094593902
293;CCDSG;K7;SPD30;0.19846613327189921;0.19844857596273677;0.2012334113696451;0.19354368966885746;0.19374079732752011;0.193039987500446
294;CCDSG;K8;SPD30;0.07128038190106531;0.07124796000863326;0.07394795310453375;0.05432892131275644;0.054725132388341376;0.055012185834905004
295;CCDSG;K9;SPD30;0.3384881478161152;0.37882222283769523;0.11539283757536546;0.3288591421325575;0.3521548072480046;0.13585514296364917
296;CCDSG;L2;SPD30;0.10898888149482563;0.07898566715299972;0.0682103749498025;0.12285684399865045;0.05552333871908035;0.05788917472186647
297;CCDSG;L3;SPD30;0.33593084206814544;0.18634399605476323;0.06126874460401012;0.45312001673607555;0.08901917738288519;0.05921971287933871
298;CCDSG;L4;SPD30;0.4630148402716578;0.3483806470124423;0.33381926139422685;0.546411332128035;0.28248387704375943;0.310377295429502
299;CCDSG;L5;SPD30;0.48106117081532607;0.3614677217002392;0.2624858139977712;0.5942025957325058;0.2842169391585976;0.25915301168306415
300;CCDSG;L6;SPD30;0.5580066759307316;0.37492834315994117;0.06392764414757751;0.7308345271802277;0.22005235920068536;0.0701681001375033
301;CCDSG;L7;SPD30;0.49158638534142496;0.5275501964581555;0.0766946605760423;0.4912154831259954;0.46501382167589184;0.11199167762633142
302;CCDSG;L8;SPD30;0.3760357924643387;0.3684300280494679;0.10828649030058758;0.4120053653889343;0.31980324157972084;0.12831542673797317
303;CCDSG;L9;SPD30;0.4297268857445814;0.5329567799706392;0.10739502959387497;0.39568756351658585;0.5207780636555555;0.15749499587244056
304;CCDSG;M2;SPD30;0.3011904565596125;0.1710257479831062;0.1378998849980825;0.38129128257612505;0.096941207289874;0.11785914790605814
305;CCDSG;M3;SPD30;0.08799558825326231;0.06657663461076883;0.0828379143023266;0.09698360951618179;0.05319239151516746;0.0683860524989471
306;CCDSG;M4;SPD30;0.29045171099912864;0.16044595619003388;0.08108275950303918;0.39132549308355014;0.08057461899781444;0.07341170980202068
307;CCDSG;M5;SPD30;0.4401921045991017;0.25223846234261904;0.08423417057073762;0.6176893755659449;0.12833909551355985;0.08275377313883568
308;CCDSG;M6;SPD30;0.7898636513170497;0.6761405256694479;0.11370579930142448;0.9164149931445671;0.5164133275828146;0.15102643565456778
309;CCDSG;M7;SPD30;0.7088885741832768;0.6834409028669626;0.09042002430996941;0.8077930428379954;0.5805755985637884;0.14157467314773464
310;CCDSG;M8;SPD30;0.4364017952860898;0.49404755372713516;0.09561322537367481;0.443474725141749;0.4648316224047449;0.14039463815062372
311;CCDSG;M9;SPD30;0.08360199155859435;0.0733168256007801;0.053527823759331204;0.08167579186146795;0.05081596446246597;0.039421780800963875
312;CCC;A1;SPD30;0.14152103351295062;0.11980906014346288;0.07565698129013;0.14853278577397003;0.09643697578233393;0.07762018317475972
313;CCC;A2;SPD30;0.44910591887652634;0.38612837327882565;0.26646573798534645;0.4774011072145961;0.3109919247907608;0.2681220949501645
314;CCC;A3;SPD30;0.2006872096501103;0.20845214693748365;0.3660087835271373;0.16460493776996954;0.22190432159208134;0.3170194087642575
315;CCC;A4;SPD30;0.1324225493137281;0.15382196513722496;0.07742045976731426;0.12215929777442705;0.1454024208045751;0.08981318761266541
316;CCC;A5;SPD30;0.2858908674258227;0.26155731717422837;0.4679838524369618;0.26319559463603165;0.266417879997439;0.3945181760126751
317;CCC;A6;SPD30;0.36266380719286234;0.4729386206537965;0.4863965057229136;0.28397789432903525;0.48799577413564454;0.476929680616295
318;CCC;B1;SPD30;0.47442550731714234;0.3500988279565887;0.0720843717624074;0.5414370697635311;0.22185876328889814;0.09142894096534554
319;CCC;B2;SPD30;0.14355627819074682;0.12775581432703592;0.4139990635457895;0.11183623748188133;0.16469260253686765;0.3454958894807893
320;CCC;B3;SPD30;0.345752156600216;0.21709171740844824;0.1421623299951592;0.4449711690523825;0.14250792045476032;0.1371005682782704
321;CCC;B4;SPD30;0.1000482307141802;0.07251659121675788;0.15194305714050244;0.10541962676866891;0.07073849898881578;0.12335316514021033
322;CCC;B5;SPD30;0.41508751417284256;0.5020969306096147;0.1289305338048969;0.3937748647562434;0.46506933210753487;0.18939057611937887
323;CCC;B6;SPD30;0.5678211110580189;0.4867860863543074;0.08687915264438247;0.6152956293546639;0.3475872952931085;0.11413388086365364
