Date Saved,29/05/2022 20:53:54
Title,INDIGO-C7000-A_032_02°_5011K

Measuring Mode,Ambient
Viewing Angle [°],2
Tcp [K],5011
⊿uv,0.0089
Illuminance [lx],50.1
Illuminance [fc],4.66
Peak Wavelength [nm],537
Tristimulus Value X,46.7995
Tristimulus Value Y,50.1149
Tristimulus Value Z,38.1319
CIE1931 x,0.3465
CIE1931 y,0.3711
CIE1931 z,0.2824
CIE1976 u',0.2051
CIE1976 v',0.4941
Dominant Wavelength [nm],566
Purity [%],15.4
PPFD [umolm⁻²s⁻¹],0.8
CRI Ra,94.0
CRI R1,92.2
CRI R2,95.3
CRI R3,98.9
CRI R4,92.6
CRI R5,92.5
CRI R6,94.4
CRI R7,97.0
CRI R8,89.2
CRI R9,69.5
CRI R10,89.9
CRI R11,91.6
CRI R12,89.2
CRI R13,92.8
CRI R14,99.2
CRI R15,89.5
TM-30 Rf,96
TM-30 Rg,97
SSIt,66
SSId,87
SSI1,---
SSI2,---
TLCI,99
TLMF,---

Spectral Data 380[nm],0.000023581744
Spectral Data 385[nm],0.000031546853
Spectral Data 390[nm],0.000041089956
Spectral Data 395[nm],0.000067120265
Spectral Data 400[nm],0.000122999118
Spectral Data 405[nm],0.000193168220
Spectral Data 410[nm],0.000252434140
Spectral Data 415[nm],0.000301038381
Spectral Data 420[nm],0.000336863217
Spectral Data 425[nm],0.000354336749
Spectral Data 430[nm],0.000374396157
Spectral Data 435[nm],0.000417381903
Spectral Data 440[nm],0.000469677179
Spectral Data 445[nm],0.000520040339
Spectral Data 450[nm],0.000564309128
Spectral Data 455[nm],0.000590519805
Spectral Data 460[nm],0.000600859872
Spectral Data 465[nm],0.000604067114
Spectral Data 470[nm],0.000603656692
Spectral Data 475[nm],0.000606494665
Spectral Data 480[nm],0.000610960124
Spectral Data 485[nm],0.000609871815
Spectral Data 490[nm],0.000616845849
Spectral Data 495[nm],0.000633560936
Spectral Data 500[nm],0.000648375950
Spectral Data 505[nm],0.000658562989
Spectral Data 510[nm],0.000668548222
Spectral Data 515[nm],0.000673795526
Spectral Data 520[nm],0.000681151461
Spectral Data 525[nm],0.000696502160
Spectral Data 530[nm],0.000719489995
Spectral Data 535[nm],0.000735308451
Spectral Data 540[nm],0.000735752750
Spectral Data 545[nm],0.000732564833
Spectral Data 550[nm],0.000736492162
Spectral Data 555[nm],0.000735973881
Spectral Data 560[nm],0.000725193473
Spectral Data 565[nm],0.000711076718
Spectral Data 570[nm],0.000701736775
Spectral Data 575[nm],0.000700058124
Spectral Data 580[nm],0.000697504089
Spectral Data 585[nm],0.000682911254
Spectral Data 590[nm],0.000662042643
Spectral Data 595[nm],0.000654654636
Spectral Data 600[nm],0.000666507578
Spectral Data 605[nm],0.000679472170
Spectral Data 610[nm],0.000679364544
Spectral Data 615[nm],0.000669108180
Spectral Data 620[nm],0.000652923831
Spectral Data 625[nm],0.000634238997
Spectral Data 630[nm],0.000619402854
Spectral Data 635[nm],0.000614481745
Spectral Data 640[nm],0.000611082243
Spectral Data 645[nm],0.000596603320
Spectral Data 650[nm],0.000576145889
Spectral Data 655[nm],0.000564343354
Spectral Data 660[nm],0.000566349947
Spectral Data 665[nm],0.000573712110
Spectral Data 670[nm],0.000576288207
Spectral Data 675[nm],0.000572459307
Spectral Data 680[nm],0.000553917722
Spectral Data 685[nm],0.000516434200
Spectral Data 690[nm],0.000478586706
Spectral Data 695[nm],0.000464139623
Spectral Data 700[nm],0.000472993590
Spectral Data 705[nm],0.000488421065
Spectral Data 710[nm],0.000474146684
Spectral Data 715[nm],0.000420691067
Spectral Data 720[nm],0.000372185517
Spectral Data 725[nm],0.000354076416
Spectral Data 730[nm],0.000375333679
Spectral Data 735[nm],0.000435857655
Spectral Data 740[nm],0.000497389934
Spectral Data 745[nm],0.000531488913
Spectral Data 750[nm],0.000518325949
Spectral Data 755[nm],0.000435891270
